,Unnamed: 0,Unnamed: 0.1,tweet,dogruluk,tahmin,durum
123,123,123,yeni donem asgari ucretin ozeti  👇👇👇👇👇👇👇👇👇👇👇  ac kal hayatta kal  👆👆👆👆👆👆👆👆👆👆👆  yazikkkkkk  asgariucret,0,0,0
124,124,124,kimse meydanlara cikip ta 2023 hedeflerinden bahsetmesin bir z kusagi olarak ilk secimde akp yi tarihin tozlu raflarina gomecegiz kim yapti diye soran olursa z kusagi dersiniz  the end akp  a rivederci    millet3100cumhur2825 asgariucret,0,0,0
125,125,125,ne kadar salak da olsa dogru kitleye dogru urunu iteleyip para ve oy kazanan kisi basarilidir   asgariucret 2020ninkaybedeni 2020yebirsozbirak birciftsoezuemvar  httpstcodi7t4f6zkm,0,0,0
126,126,126,2300 tl asgariucret ile calisip   iphone kullanan arkadas   500 tl zamdan sonra ev alir   herhalde🤣🤣🤣,0,0,0
127,127,127,bunca zam vergi ve kur kaybindan sonra 2825 tl asgari ucret kolelik kosullarinda calismaktir  bu ulkenin koylerinde bile yasayan hicbir aile bu parayla hayatini saglikli olarak bir ay idame ettiremez  asgariucret,1,1,0
128,128,128,abdullatif sener endise veren asgariucret gercegini acikladi  📰 detaylar icin  httpstcoxjdodwqnli  evrenozalkus senerabdullatif,1,0,0
129,129,129,arkadaslar bugun chp ilce baskanligina ugramam gerekti son gunlerde ayyuka cikan taciz skandallarindan dolayi merdivenleri cikamadim asansor olsa sikinti olmazdi ama merdiven olunca mecbur geri dondum kanim cekildi resmen her seste asgariucret  covid19 pazartesi  httpstcoklsh46qtho,0,0,0
130,130,130,ne zaman olacakbu sessiz cogunluk aldatildigininsomuruldugunun kullanildiginin farkina ne zaman varacak ne zaman i̇tirazim var di̇yecek sizin itiraziniz olmaz mi bu yikimabu hukuksuzlugabu istilayaakilaptalliga itirazdir… ama yoksa kardesimin itirazi🤷‍♀️  asgariucret,0,0,0
131,131,131,zam nerede asgariucret  httpstco8z1p1i978i,0,0,0
132,132,132,lise mezunu bekci 4500 lira maas ile ise baslarken asgari ucret neden 2 bin 825 lira 90 kurus  ben ekonomistim diyen sahis aciklasa da ogrensek asgariucret  beratalbayraknerede  millet3100cumhur2825  httpstcosasymneqeg,1,1,0
133,133,133,noel sepeti kac  asgariucret bilen var mi  httpstcotgl6y8lwzi,0,0,0
134,134,134,asgariucret siyanur icmemeleri icin guzel iscilerin devlet hutbesinde cennet guzellenecek  httpstco87pfkckepm,0,0,0
135,135,135,2 bin 825 lira 90 kurus  90 kurus onemli  neye yeter  jesti de icinde mi  asgariucret   asilar gelmez oldu   bi̇r cirpida gundem  haber aktiften  28 aralik 2020  httpstcoqogco5pbjm,1,1,0
136,136,136,ne demis sair oglum mernus 3 dil bileceksin 3 dilde kufredeceksin cunku sen ne o  ne bu ne susun sen treni kacirmis bir milletin cocugusun asgariucret millet3100cumhur2825 zamdegilzamcik  httpstcom9nieisxaq,0,1,0
137,137,137,neyinize yetmiyor  nankorler   millet3100cumhur2825 asgariucret asgariuecret4000  httpstcol4d9qtlpw7,0,0,1
138,138,138,yalniz o 90 kurusun olmasi cok iyi olmus ben begendim asgariucret,0,0,1
139,139,139,🚨erdogandan asgari ucrete 10 kurusluk zam  zehra zumrut selcuk 2 bin 825 lira 90 kurus  cumhurbaskani erdogan 2 bin 826 lira  asgariucret,1,0,0
140,140,140,👉aclik siniri 2360 tl  👉yoksulluk siniri 8165 tl  👉asgariucret 2 bin 825 lira 90 kurus  bu ucretli kolelik duzenini ortadan kaldirmak icin orgutleneli̇m  httpstco8p5ddhluad,1,1,0
141,141,141,belirlenen asgariucret  gercek enflasyon rakamlari karsisinda ucretliler icin yoksullasma demektir calisanlarin reel gelirleri azalmistir kisa calisma odenegi ile yarim asgari ucrete mahkum edilenlerin durumu ise trajik bir noktaya ulasti akp demek halkin sefaleti demektir,0,0,0
142,142,142,himmet buyuruldu bu mu yani   erdogan “75 lira asgari ucret destegimizi onumuzdeki yil da devam ettirecegiz boylece isverenlerimize ve calisanlarimiza toplamda 65 milyar liralik ilave kaynak aktarmis olacagiz   asgariucret,1,0,0
143,143,143,kadin ve erkek isciler   emperyalist barbarliga ayricaliklara burjuva mulkiyetine toplumsal ve ulusal baskinin her turlusune yoksulluk sinirinin altindaki bir  asgari ucrete karsi mucadelede birlesin  asgariucret  asgariuecret4000  httpstcoybvkh34jkm,0,0,0
144,144,144,asgari ucret belirleme komisyonu  asgariucret   guzel olsun aksamlar  httpstconsikobvuk8,0,0,0
145,145,145,bosaltilan evin demirlerini satarak gecinen 17 yasindaki genc tavanin cokmesiyle hayatini kaybetti  diyarbakir yenisehir’de belediyenin yikilmak uzere bosattigi evde satmak icin demir sokmeye calisirken uzerine tavan coken 17 yasindaki devran onay yasamini yitirdi asgariucret  httpstcozefli8o6cd,0,0,0
146,146,146,milli hesaplarin guclenmesi icin sayin cumhurbaskanimizin talimatiyla baslayan millihesaplaryanyana calismasina destek verdik veriyoruz 🇹🇷millihesaplarburada rt ve yorum yapanlar birbirini takip etsin 🇹🇷millihesaplarbuyuyor 🇹🇷millihesaplartakipte asgariucret takip turkiye,0,0,1
147,147,147,vezirler huzura cikmislar   padisahim hazinede para kalmadi yeni vergilere ihtiyacimiz var padisah kavugunun altindan kafasini kasimis   eeee ne vergisi koyalim demis   koprulere adam koyalim gecenden bir akce alsinlar padisah tamam demis   asgariucret,0,0,0
148,148,148,disarida toprak kiralayipiceride toprak satiyoruz yaparsa a ke pe yapar  ciftcinin devletten alacagi 211 milyar ciftcinin devlete borcu 180 milyar  gelin once bu isi duzeltelim  asgariucret  millet3100cumhur2825   emeklilikteyasatakilaniar,0,1,0
149,149,149,aninda ful kalici gt ❤️       asgariucret,0,0,0
150,150,150,tanerrbas suleymansoylu ibrahimaydemir bakisimsekmhp olcaykilavuz hbturkoglu yildizfeti mhpbilgi akpartitbmmgrup avkthalilozturk yigitbulutt 1 milyon yuttas salgin doneminde tedbir amacli bir defaya mahsus ehliyetaffi talep etmektedir asgariucret,0,0,0
151,151,151,az once disardan geldim bazi konusmalara da sahit oldum buradaki gibi bir algi yok sokakta asgari ucretliler zam oranini kotu bulmuyor  muhalefetin 3100 tl soylemi ise rezilce bir algi calismasi zaten o belediyelerde 3100 tlnin altinda maas alan yoktu asgariucret,0,0,1
152,152,152,eski akpli vatandas 4 toplanti yaparak asgari ucretin 5 kati para aliyorlar calisma bakani kuru ekmek mi yiyor sanki yedigi onunde yemedigi arkasinda asgariucret  httpstcopx8gt2a3yq,0,0,0
153,153,153,evden cikmazsak yemezsek icmezsek kira odemezsek cocuklarimizin okul masrafi olmazsa kiyafet almazsak teknoloji gelismez ve yeni urunlere ihtiyac duymazsak kisaca yasamazsak iyi para aslindaasgariucret,0,0,0
154,154,154,salginla ceza olmaz suclu degiliz sadece kural ihlali yaparak ehliyetlerimize el konuldu kendi araclarimiz kapimizda dururken toplu tasimaya mahkum etmeyin ehliyet affi istiyoruz ceza evlerinden cikartilanlar kadar sucumuz yok bedelini odedik fazlasiyla ehliyetaffi asgariucret  httpstcorjv7mjsxmu,0,0,0
155,155,155,2020yebirsozbirak elbette bu isin bir de dini yonu var bu yuzden evlilik disi iliskiden kacinilmasina anlam veriyorum ama evli ciftlerin bile sevismesini ayip gunah olarak sinirlandiran bir kitle turuyor asgariucret 2020giderken  httpstcouwf6xxkcre,0,0,0
156,156,156,belki inanmayacaksiniz ama si̇mdi̇ basin toplantisinda 2023’de ulkemizi dunyanin en buyuk 10 devleti arasina sokacagiz dedi😳  gulme sesleri buraya kadar geldi  cocugu torunu bile kendisine inanmiyor artik 🧐  millet3100cumhur2825 asgariucret  httpstcoxawnbcew2u,0,0,0
157,157,157,ne mutlu calmadan calisanlara  ne mutlu halk icin cirpinanlara ne mutlu iyilik icin yarisanlara  ne mutlu  i̇zmir i̇stanbul edirne eskisehir mersin hatay aydin antalya adana ankara tekirdag asgariucret millet3100cumhur2825  bizbirliktegucluyuz  httpstcoz7nmse7ob2,0,0,1
158,158,158,dunyada neresinde olursan ol asgariucret le calisiyorsan surunuyorsundur  almanyada asgari ucrete calisip  otobus bileti alamayanlari goruyorum  turkiye ye has bir durum degil yani  asgari ucretliye dunyanin her yeri sikinti ,0,0,1
159,159,159,keske vergimetre olsa memurlari elinde benim vergimle maas aliyorsun diyenlerin kac para vergi borcu oldugunu gorebilsek  asgariucret,0,0,0
160,160,160,vatandasi intihar etmesin diye siyanur satisini yasaklayanlar kimse ac degil gecim derdi yok diyor   asgariucret millet3100cumhur2825  httpstcoc98ggbln51,0,0,0
161,161,161,2020yebirsozbirak dogrusunu ogrenmeye calismayin siz yanlisi zorladikca dogrular egilir dogrucubasilarin sizlere soylemedigi sir budur her sey egilir asgariucret turkiyekitapokuyor  httpstco4fmkukbob6,0,0,0
162,162,162,asgari ucret dolar kadar artsaydi              3000 ₺ olurdu euro  kadar artsaydi               3250 ₺ olurdu gram altin kadar artsaydi      3600 ₺ olurdu aycicek yagi kadar artsayd i  4550 ₺ olurdu pinpon topuna gore artinca  2825 ₺ oldu  asgariucret,1,0,0
163,163,163,sondaki 90 krs onemli asgariucret  httpstcoc4bnaeyy6u,0,0,0
164,164,164,asgariucret  millet                       vekili   👇                             👇  httpstco5xwesr5w7d,0,0,0
165,165,165,duzen degismedikce duzelen halk olmaya devam edecek akp yukunu sirtlamaya devam ettikce fitik agrilari kacinilmaz degistir  asgariucret  httpstco2pvqdswyew,0,0,0
166,166,166,ekremle istanbul ilisikisi   pinokyoekrem  asgariucret millet3100cumhur2825  httpstcod5lemfgnna,0,0,0
167,167,167,bedriye cambel asgari̇ ucret  httpstco8zurpznnfk okumanizitavsiyeediyorum asgariucret asgariuecret3100tl asgariuecret4000 tuerkiyekitapokuyor asgariuecret asgari asgariucret2021 coronavirus covid19,0,0,0
168,168,168,tui̇kin temizlik iscisi alimina 21 yuksek lisans 1 doktora mezunu basvurdu  asgariucret   httpstcoulp4ub28v6,0,0,0
169,169,169,yarin cikip der mi calisma bakanina talimat verdim asgari ucreti 3000 yapin benim vatandasimi magdur etmeyin bla bla bla yasa reyiz varol reyiz alkis kiyamet millete kahraman lazim  asgariucret,0,0,0
170,170,170,acin halinden ac anlar  asgari ucreti toklar belirlerse  ac yine ac kalir  asgariucret  httpstcob3ljtwstuv,0,0,0
171,171,171,sadece midesini doldurdugunda kendisini yasiyor zanneden ve bunun disinda’ki baska ihtiyaclarin bir luks oldugunu sanan bir kisim beyinsizlere aclik ve yoksulluk standartlarini daha kotusude insani yasam kosullarini anlatmaya calisiyorsun asgariucret,0,0,0
172,172,172,basortusu fiyati 3055 lira  bir basortusu bile edemedik desene asgariucret 2825 lira 90 kurus  httpstcobexbyikznw,1,1,0
173,173,173,guvenlik as 4000 kusur mezarliklar mudurlugu 4000 kusur i̇spark 4000 kusur temizlik isleri 3500 aliyordu  su 3100 hangi birimin maasi olacak ekremimamoglu soyleyinde bilelim yoksa yine algi pesinde misin  asgariucret,0,0,0
174,174,174,bugun itibariyle asgariucret hemsire maasini gecti anlik olarak ben   httpstcoqugimwnso0,0,0,1
175,175,175,yedigimiz kekleri ictigimiz keyif caylarini asgariucret ten duselim   meger ne kadar masrafimiz varmis asgari ucrete zam yapanlara   httpstco07som5lb63,0,0,0
176,176,176,cocuguna 2000 tl ye kirgiz bakici tutanoturdugu sitede asgari ucretin yarisina suriyeli bahcivan calistiran tayfa asgari ucreti begenmemis hasss  asgariucret,0,0,1
177,177,177,ustad ozetlemis simdiki halimizi asgariucret  httpstcovbd3po5ynz,0,0,0
178,178,178,daisylikep bu mudur milyonlara verdiginiz sevindirici haber halkin belediyeleri asgari ucreti 3100 tl uzerinde acikladilar millet3100cumhur2825  asgariucret konusunda milletin takdirini gorecegiz sandiktagorusuruz,0,1,0
179,179,179,birkac gun once asgariucret ile ilgili beklentimi 3500 olarak belirtmistim  boyle bir donemde 22lik zamma kotu demek hakkaniyetli olmaz  i̇nsallah basimizdaki belayi savusturursak onumuz acik  asgari ucret miktarindan cok 7 milyon vasifsizasgari ucretli sayisi konusulmali,0,0,1
180,180,180,asgari ucreti 10bin yapamayacaksaniz birakin biz yapariz asgariucret10binolsun  asgariucret zehra zumrut selcuk haluk levent i̇cisleri bakanligi 0 90 erkan tan millet3100cumhur2825 hanker 2020yebirsozbirak chpli 2020giderken   httpstco0n5cjj2cgo,0,1,0
181,181,181,asgariucret uzun hesaplamadan sonra belli oldu vatana millete hayirli olsun  httpstcou2zgwfxnfj,0,0,0
182,182,182,sikin disinizi kuru ekmege devam asgariucret 2825 tl,1,0,0
183,183,183,asgariucret gecinenleri tebrik ediyorum ,0,0,0
184,184,184,kapitalizmin ozgur dunyasinda asgariucret li bir isci hangi ozgurluklere sahiptir asgariucret,0,0,0
185,185,185,teror orgutunun turkiyeye zarari dogrudan 350 milyar dolar hani halkciliktan sosyal devlet ilkesinden bahsediyorlar ya kessinler maddi manevi destegi devlette savunmaya harcadigi parayi vatandasina harcasin  2020yebirsozbirak asgariucret 2020ninkaybedeni hdpkapatilsin,0,0,0
186,186,186,asgariucret akp hukumeti̇nde asgari̇ ucret 2825 chpli̇ beledi̇yede asgari̇ ucret 3350 beceremi̇yorsaniz i̇sti̇fa edi̇n kardesi̇m birakin ulkeyi̇ chp yonetsi̇n asgari̇ ucrete yapilan zammi begenmemek haramdir fetvasiyla yurumez bu i̇sler,1,0,0
187,187,187,faik oztraktan asgari ucret tepkisi 5 muteahhidin milyarlarca liralik vergi borcunu affetmeyi biliyorsunuz asgari ucretliden neden vergi aliyorsunuz asgariucret  httpstcogiqkn91zrh,0,0,0
188,188,188,kadinin turbandan arda kalan acik kisimlari besiktas amblemine benziyor aq asgariucret  httpstcoqmxixyusrf,0,0,0
189,189,189,vatandasi olmasak hakikaten eglenceli bir ulkede yasiyoruz  asgariucret  httpstcosyoldtjscg,0,0,0
190,190,190,asgari ucret net 2 bin 825 lira oldu  gecen yila gore 500 lira artmasina ragmen asgariucret 1 yil icinde yaklasik 18 dolar daha erimis oldu  haberi okumak icin  httpstcojsxgbqnj3q  httpstcoo7h4utogsh,1,1,0
191,191,191,🤦🏻 asgariucret  httpstcohjvnffu1rq,0,0,0
192,192,192,cumhuriyete kast eden vatan dusmani neo chp uludere diyeceksiniz sayin aq kurd teali cemiyeti  asgariucret,0,0,0
193,193,193,aciklanan rakamlar yasam standartini iyilestirmekten ziyade pansuman islevi gormektedir  bu ucret halkin sinirli birikiminin yani sira geleceginin de tekellerce yagmalanmasidir  asgariucret  httpstcokse5zk2szh,0,0,0
194,194,194,kolelere asla ozgur olacaklari kadar odeme yapmazlar hayatta kalmalarina yetecek kadarini verirler ki calismaya devam etsinler bukowski  asgariucret,0,0,0
195,195,195,biz sandikta duyuracagiz sesimizi sandiktagorusuruz   asgari ucret 2 bin 825 lira olarak aciklandi   millet3100cumhur2825   asgariucret olu dogdu,1,1,0
196,196,196,cehepe cikmis vay efendim asgari ucret 3100 lira olmali yahu isveren var devlete dair bisey degilki bu devlet versin isveren bu defa isci azaltacak daha yuksek olunca bunu bile bile devlete yuklenmek nedir allah askina iktidar olsaniz  100 lira bile zam yapmazsiniz  asgariucret,0,0,0
197,197,197,hani begenmiyorlar ya cehapeli belediyeleri o belediyeler asgari ucreti 3100 tl yaptilar i̇ktidar ne yapti  2 bin 825 lira 90 kurus  ustelik agi̇ de dahil  asgariucret,1,1,0
198,198,198,haftaya baslarken actigimiz ilk islemdi ☺️💃  telegram grubumda olanlar degerlendirdi ve guzel kâr aldi tebrik ederim  yeni islemlerimizle haftalik belirledigimiz hedefimize ulasacagiz  sizce hedefimize ulasacak miyiz  forex trade asgariucret asgari borsa bist gold  httpstcofcgxfbbsak,0,0,0
199,199,199,sen kamu kurumu adina yaziyorsunhalk’tan aldigin vergiyi maas olarak dagitmak kolay ucuz sov pesinde kosmayi birakalimi̇nsaat firmanda da calisanlarinin asgari ucretini 3100 tl yap o halde asgariucret,0,0,0
200,200,200,dunyada en zor sey cebi dolu olana acligi kalbi nefret dolana merhameti ruhu acimasizlik kokana kardesligi gozu bir turlu doymayana paylasmayi anlatmaktir asgariucret,0,0,0
201,201,201,sonunda normale donmeye basladik😂😂🤣  asgariucret 2 bin 825 lira 90 kurus olmus  erkan tan turkiyenin en guvenilir medya isimleri anketi listesine girmis  millet3100cumhur2825 duydun mu zehra zumrut selcuk  milletbikti sizden gercektenerkensecimlegideceksiniz  httpstcoaf7etyv8s4,1,1,0
202,202,202,yeni asgariucret calisanlarimiz icin yeterli olmadigi gibi isgucu maliyetlerinin 4200 liraya cikmasi mutlaka uretici fiyatlarina ve yillik enflasyona yansiyacak  oysa bizim onerimizi yapsaydiniz isgucu maliyetleri ayni kalacagi icin maliyet bazli bir enflasyon olusmayacakti,0,0,0
203,203,203,simdi ne dusunuyorlardir biliyor musunuz  asgariucret ile ilgili tepkiler 35 gun surer sonra unutulur susarlar  arada da gundemi degistirmek icin bi malzeme atarlar oldu da bitti masallah    millet3100cumhur2825  emeklilikteyasatakilanlar,0,0,0
204,204,204,asgariucret bu yuzleri ne zaman guldurecek  httpstcobxbumt4fvq,0,0,0
205,205,205,asgariucret 2020 yili icin brut 2 bin 943 lira net 2 bin 324 lira 70 kurus olarak acikladi zehra zumrut selcuk sizler aldiginiz maasla gecinemiyoruz derken halk nasil gecinsin  millet3100cumhur2825   yandasi birak halkina bak   httpstcowul4tnlovd,0,1,0
206,206,206,yil 2021  1 cay3 tl 1 simit2 tl  5 kisilik bir ailenin aylik caysimit masrafi2250 tl   asgariucret 2825 tl   aradaki 575 tl ile insanlar evin kirasini mielektrik  dogalgazi mi odesin  zehra zumrut selcuk  httpstcoszlwrfedpr,1,1,0
207,207,207,halka reva gordugunuz bu parayla 1 ay yasamadan olmeyin asgariucret  httpstcotohkzkeu9r,0,0,0
208,208,208,yillarca bize ayagini yorganina  gore uzat dediler bir allahin kulu da demedi ki gel ayagina  gore  yorgan dikelim asgariucret,0,0,0
209,209,209,ahmet davutoglu mide bulandiricisin  bikac yil evvel birlikte calistigi ihale verdigin kisilere yandas mutahit diyor  koltugu kaybetmek nasil zoruna gittiyse canini fena yakmis suurunu kaybettirmis  daha dur o sandiga seni gomdugumuzde bir hi̇c oldugunu anlayacaksin   asgariucret  httpstcot9stf1likk,0,0,0
210,210,210,bu tablo direnenlerin degil dilenenlerin eseridir asgariucret  httpstcos1ajlitx0a,0,0,0
211,211,211,asgari ucret 282590tl barinmak doymak cocuklarin okulu icin uygun gorulen bu hastane sahibi saglik bakani otel sahibi turizm bakani turkiye’de yoksullugu bitirdik diyen calisma bakaninin oldugu zenginler hukumetinde kimse “asgari”nin anlamini bilmiyor ki asgariucret  httpstcoww5wn5ue3d,1,0,0
212,212,212,turkiya bu sartlar yasamak cok zor cok pahali asgari az aciklandi ben tekrar gitmek istiyor suriye yardim bana edin asgariucret,0,0,0
213,213,213,asgariucret   neyinize yetmiyor maas bakin 40 tllik dogal gaz kullanan nasil geciniyor gorun  httpstcogcjowk6ybo,0,0,1
214,214,214,asker olmadigim icin askeri ucret umrumda degil acikcasi asgariucret  httpstconuejnlwfwg,0,0,1
215,215,215,asgariucret 282590 tl  1 milletvekili maasi 2500000tl  ek odemeler 1 bakan maasi 2500000 tl  1750000 tl  ek odemeler 1 cumhurbaskani maasi 8125000 tl  ek odemeler  ve bunlar 282590 tlnin kendilerine oy verilmesi icin yeterli oldugunu dusunuyorlar haklilar,1,0,0
216,216,216,“patronuma efendim yeni arabaniz cok guzel dedim eger kendine yeni hedefler koyar cok calisir ve isini daha iyi yaparsan gelecek sene kendime daha iyisini alabilirim dedi vahsikapitalizm dunyahilafetenedenmuhtac asgariucret  millet3100cumhur2825  httpstcoehx4taq8ck,0,0,0
217,217,217,ortadan kaldirilmis yoksulluk hayali iyice uzaklasiyor zira  hukûmetin politikasi “yardim edilen yoksullar”dan “tabana yayilan aclik”a evrildi  asgariucret  httpstcohjdcaiyywc,0,0,0
218,218,218,asgariucret  yakin zamanda turkiye 🇹🇷  httpstcoeiw0hra55p,0,0,0
219,219,219,asgariucret zammi yeterli olmamistir elektrik su dogalgaz telefon ev kirasi 3000 tl’yi geciyor simdi emekli zammi var ve maalesef tui̇k enflasyonu cok dusuk gosterecek  ya emeklilere seyyanen zam yapilsin ya da enflasyon gercek rakamlar aciklansin enflasyon tuik seyyanenzam  httpstcorxdop9z874,0,0,0
